image_name,mae,rmse,imae,irmse
0000000114.png,303.4344,863.641,1.0768706,1.8997343
0000000115.png,333.0512,843.08295,1.2317986,1.6663243
0000000116.png,361.03635,890.28815,1.2748417,1.65576
0000000117.png,340.2469,817.6703,1.2213583,1.6035093
0000000118.png,461.98337,935.28705,1.587692,1.9498554
0000000119.png,392.33615,905.01825,1.3918399,1.8620057
0000000120.png,339.7775,863.3986,1.1733918,1.7648546
0000000121.png,400.66602,940.9483,1.2323829,1.7760559
0000000122.png,378.36032,877.6865,1.164499,1.665047
0000000123.png,403.28412,900.3727,1.2662193,1.9118654
0000000124.png,354.86877,811.51306,1.1165271,1.4665259
0000000125.png,340.59988,765.6666,1.1771241,1.6021279
0000000126.png,336.2678,783.89667,1.2501522,1.757554
0000000127.png,357.34555,760.5591,1.2485526,1.8518302
0000000128.png,295.72144,708.55493,1.0677607,1.9796933
0000000129.png,343.93738,728.7981,1.2786696,1.7568051
0000000130.png,342.41534,776.6955,1.2294905,1.5952475
0000000131.png,323.27698,782.5135,1.1336174,1.5855414
0000000132.png,325.47617,793.81305,1.1021082,1.5190855
0000000133.png,347.1288,844.00336,1.205572,1.6579341
0000000134.png,305.19327,792.34937,1.1256601,1.82348
0000000135.png,318.1051,878.25867,1.0658219,1.7026658
0000000136.png,316.02594,830.69037,1.0239091,1.4936514
0000000137.png,296.19434,846.0161,0.97836757,1.4508245
0000000138.png,307.4374,853.4027,1.0704215,1.576097
0000000139.png,358.9809,948.5329,1.2342621,2.0493715
0000000140.png,333.66156,938.7434,1.123735,1.488053
0000000141.png,317.6532,900.53503,1.1036859,1.5553684
0000000142.png,332.8015,938.33746,1.232919,1.774791
0000000143.png,333.60556,1064.58,1.0875303,1.6557493
0000000144.png,358.39343,1220.4745,1.1203109,1.5992545
0000000145.png,400.0762,1163.9796,1.2357508,1.6877542
0000000146.png,369.3592,1078.9846,1.2181582,1.6140718
0000000147.png,351.5148,1171.202,1.1542349,1.7692684
0000000148.png,410.79202,1499.9836,1.2607633,1.6387875
0000000149.png,388.76248,1260.5404,1.3786548,1.8812376
0000000150.png,389.27463,1225.6036,1.3674567,1.9525355
0000000151.png,357.65298,1265.6178,1.2760912,2.013432
0000000152.png,344.50302,1149.1711,1.2428168,1.9541858
0000000153.png,430.4331,1087.375,1.5136945,2.0559878
0000000154.png,380.5847,1292.3323,1.3234445,2.2258139
0000000155.png,309.57312,840.76886,1.1506555,2.2908092
0000000156.png,365.78128,988.31525,1.2849284,2.2892344
0000000157.png,417.3763,944.2252,1.4382709,1.8865013
