image_name,mae,rmse,imae,irmse
0000000113.png,602.9074,1679.0892,1.9214556,3.2329035
0000000114.png,583.49835,1554.4125,1.8416876,3.004316
0000000115.png,584.202,1642.6796,1.8382365,2.9326584
0000000116.png,552.7455,1551.0409,1.7733072,2.796857
0000000117.png,588.66925,1756.5004,1.9286164,3.3258395
0000000118.png,573.41113,1641.8586,1.9360306,3.655752
0000000119.png,539.6137,1515.1893,1.9189346,3.4352438
0000000120.png,571.0844,1835.0287,1.9197832,3.2893863
0000000121.png,558.66547,1637.5815,2.0479238,3.618546
0000000122.png,560.39166,1551.5552,2.008443,3.3036532
0000000123.png,592.6078,1800.3796,2.0238094,3.3470094
0000000124.png,594.2104,1774.027,1.9849113,3.2933416
0000000125.png,585.54913,1699.5592,1.9474483,3.0712385
0000000126.png,617.3493,1941.1198,1.9906812,3.3934102
0000000127.png,604.272,1822.0623,1.9150276,3.1154995
0000000128.png,672.71936,2274.8037,1.9252783,3.283742
0000000129.png,666.9451,2121.0166,1.9970111,3.2934837
0000000130.png,619.0487,1881.1815,1.899932,3.187947
0000000131.png,628.5176,1952.4576,1.956682,3.3169682
0000000132.png,634.1451,2033.3811,1.9098344,3.27358
0000000133.png,613.03986,2073.7725,1.8046957,3.0571177
0000000134.png,603.7152,1925.4313,1.8547163,2.9523027
0000000135.png,614.3364,1952.2576,1.9421579,3.2520452
0000000136.png,589.4542,1743.2529,1.9527229,3.2830977
0000000137.png,582.245,1713.0668,1.8816644,3.0252774
0000000138.png,580.4802,1833.8873,1.8689992,2.970636
0000000139.png,615.5941,1891.9849,1.9568042,3.1384375
0000000140.png,597.329,1762.2802,1.8592929,3.0469718
0000000141.png,583.2905,1797.0171,1.9064842,3.054648
0000000142.png,609.54285,2035.2565,1.9584633,3.8211296
0000000143.png,595.7089,1834.5138,2.048932,4.050868
0000000144.png,606.9357,1884.6923,2.0497112,3.437595
0000000145.png,631.93427,1977.6318,2.0767303,3.6383731
0000000146.png,619.61383,1928.7894,2.086224,3.8115413
0000000147.png,610.7016,1737.5183,2.0782979,3.362989
0000000148.png,594.91046,1693.8933,2.0034165,3.0542815
0000000149.png,628.641,1966.7631,2.0538952,3.7134018
0000000150.png,603.7325,1979.9001,2.0352032,3.7841668
0000000151.png,554.97705,1725.2914,1.9566905,3.3815978
0000000152.png,609.40967,1955.431,2.033873,3.7009106
0000000153.png,611.5372,1900.5731,1.9811099,3.8010569
0000000154.png,608.8021,1905.2646,2.0012524,4.038885
0000000155.png,609.08795,1917.2827,1.991152,3.9842653
0000000156.png,612.6658,1806.4675,2.1039777,4.123262
0000000157.png,591.58716,1818.1083,2.0272927,4.2233114
0000000158.png,602.77936,2065.1536,1.995403,3.9631076
0000000159.png,612.08154,1993.9724,2.0417275,4.0005307
0000000160.png,582.4008,1958.0275,2.0339842,4.3967276
0000000161.png,560.5867,1629.4794,1.9427798,2.841648
0000000162.png,552.2916,1534.0546,1.9190661,2.918569
0000000163.png,543.9943,1607.4099,1.8943717,2.8136387
0000000164.png,560.7154,1535.5444,1.9411272,2.7582622
0000000165.png,560.8578,1412.5242,2.0154161,2.8108053
0000000166.png,607.382,1590.1973,2.0401688,2.8325913
0000000167.png,580.80316,1633.2275,1.9403695,2.7574584
0000000168.png,574.7562,1516.6627,1.8742946,2.763619
0000000169.png,614.539,1547.8431,1.8132243,2.646286
0000000170.png,629.74493,1612.5345,1.8420091,2.6607234
0000000171.png,653.16724,1696.7673,1.8328359,2.6802356
0000000172.png,650.3576,1758.1307,1.8300809,2.7090542
0000000173.png,606.2874,1591.924,1.7803158,2.4974644
0000000174.png,623.72327,1686.8506,1.8253448,2.7813544
0000000175.png,634.1096,1781.2762,1.8333058,2.7971554
0000000176.png,618.64307,1804.8356,1.7989234,2.6278234
0000000177.png,637.8696,1766.666,1.846975,2.7404273
0000000178.png,624.3228,1674.5206,1.7833128,2.5612967
0000000179.png,639.6485,1741.0365,1.7802018,2.6295462
0000000180.png,617.6068,1822.4105,1.7579519,2.5989573
