image_name,mae,rmse,imae,irmse
2018-10-19-09-30-39_2018-10-19-09-37-03-772.png,1295.7273,2530.9329,2.6819003,7.428757
2018-10-19-09-30-39_2018-10-19-09-37-06-775.png,1641.4169,4466.0825,2.3141391,6.847579
2018-10-19-09-30-39_2018-10-19-09-37-10-777.png,1771.7448,3362.14,2.1445506,6.6058445
2018-10-19-09-30-39_2018-10-19-09-37-28-790.png,1671.9276,4704.9277,2.6098232,7.911674
2018-10-19-09-30-39_2018-10-19-09-37-31-795.png,1360.3469,3175.4312,2.6869974,9.103425
2018-10-19-09-30-39_2018-10-19-09-37-33-301.png,1077.6752,2540.521,2.6849544,9.096167
2018-10-19-09-30-39_2018-10-19-09-37-35-298.png,1055.4792,2739.8293,3.2607427,12.48616
2018-10-19-09-30-39_2018-10-19-09-37-37-295.png,1249.5841,3212.7004,2.2577868,4.5448294
2018-10-19-09-30-39_2018-10-19-09-37-41-199.png,1654.4553,5808.1455,3.7295327,11.801027
2018-10-19-09-30-39_2018-10-19-09-38-00-919.png,1510.1317,3604.024,3.143672,9.844699
2018-10-19-09-30-39_2018-10-19-09-38-02-415.png,1337.9849,3464.3342,4.053681,15.859436
2018-10-19-09-30-39_2018-10-19-09-38-03-916.png,1837.5068,6915.148,2.4357843,8.394947
2018-10-19-09-30-39_2018-10-19-09-38-13-730.png,1165.1055,2482.882,2.5853088,7.5299006
2018-10-19-09-30-39_2018-10-19-09-38-17-828.png,870.06744,1819.3849,2.5229015,11.068721
2018-10-19-09-30-39_2018-10-19-09-38-19-431.png,1400.1,3899.2825,2.810581,8.187605
2018-10-19-09-30-39_2018-10-19-09-38-23-432.png,1040.8429,1750.0128,3.7109609,8.757286
2018-10-19-09-30-39_2018-10-19-09-38-29-439.png,1691.1146,3786.6204,2.4845688,7.683525
2018-10-19-09-30-39_2018-10-19-09-38-45-446.png,1709.0227,3982.401,2.5097816,7.9042172
2018-10-19-09-30-39_2018-10-19-09-38-51-949.png,1579.593,3116.5393,2.3820825,7.343266
2018-10-19-09-30-39_2018-10-19-09-38-59-455.png,1673.892,3784.937,2.400945,6.1883535
2018-10-19-09-30-39_2018-10-19-09-39-04-556.png,1586.6324,3913.7795,2.481888,5.508802
2018-10-19-09-30-39_2018-10-19-09-39-08-561.png,1729.578,3268.9177,2.3026419,5.588916
2018-10-19-09-30-39_2018-10-19-09-39-14-064.png,1504.5143,3296.417,2.5478268,6.1229234
2018-10-19-09-30-39_2018-10-19-09-39-15-061.png,1686.0546,3732.1892,2.3557105,6.161493
2018-10-19-09-30-39_2018-10-19-09-39-20-566.png,1798.3854,4530.0557,2.407856,6.500458
2018-10-19-09-30-39_2018-10-19-09-39-31-072.png,1697.8385,5181.874,2.2699614,6.3944726
2018-10-19-09-30-39_2018-10-19-09-39-35-073.png,1190.2325,4042.986,3.713835,9.682084
2018-10-19-09-30-39_2018-10-19-09-39-39-575.png,1505.8585,5324.5415,2.2821639,4.913039
2018-10-19-09-30-39_2018-10-19-09-39-42-581.png,1673.3069,6202.0796,2.5283113,5.5893354
2018-10-19-09-30-39_2018-10-19-09-39-51-584.png,1395.7266,5956.3237,2.8063395,6.8818936
2018-10-19-09-30-39_2018-10-19-09-40-03-789.png,2230.085,5718.5444,3.759083,10.602575
2018-10-19-09-30-39_2018-10-19-09-40-14-199.png,1553.7292,2723.075,2.161503,6.9166007
2018-10-19-09-30-39_2018-10-19-09-40-18-700.png,1541.8845,4726.011,2.4258366,6.96928
2018-10-19-09-30-39_2018-10-19-09-40-19-801.png,1357.3319,3813.6157,2.405579,5.8075023
2018-10-19-09-30-39_2018-10-19-09-40-22-202.png,1695.3119,4900.4004,2.1976347,6.451243
2018-10-19-09-30-39_2018-10-19-09-40-33-708.png,2025.6925,4582.1875,2.3733597,5.8908234
2018-10-19-09-30-39_2018-10-19-09-40-36-714.png,1629.9857,3906.849,2.352508,5.4797583
2018-10-19-09-30-39_2018-10-19-09-40-40-716.png,1471.8674,2736.9958,2.405156,5.9346247
2018-10-19-09-30-39_2018-10-19-09-40-41-717.png,1689.2927,3745.8225,2.157764,5.4611325
2018-10-19-09-30-39_2018-10-19-09-40-49-722.png,1809.35,3684.055,2.4738252,5.9702907
2018-10-19-09-30-39_2018-10-19-09-40-50-723.png,1780.3292,5412.9253,2.5835593,7.256767
2018-10-19-09-30-39_2018-10-19-09-41-00-330.png,1576.5168,3972.766,2.42072,6.712951
2018-10-19-09-30-39_2018-10-19-09-41-07-734.png,1392.5703,2870.8706,3.0994287,7.6684837
