image_name,mae,rmse,imae,irmse
2018-10-25-07-37-26_2018-10-25-07-44-11-862.png,1658.1504,3168.4375,3.4068117,7.148456
2018-10-25-07-37-26_2018-10-25-07-44-13-361.png,3246.323,6668.642,4.1574736,8.271913
2018-10-25-07-37-26_2018-10-25-07-44-13-761.png,1856.2267,3764.178,2.9087598,6.8154593
2018-10-25-07-37-26_2018-10-25-07-44-15-063.png,1578.0718,3163.1338,2.9931245,6.320368
2018-10-25-07-37-26_2018-10-25-07-44-18-365.png,1265.7395,4053.03,2.7598972,6.839926
2018-10-25-07-37-26_2018-10-25-07-44-21-368.png,2395.626,8361.089,3.657588,8.962059
2018-10-25-07-37-26_2018-10-25-07-44-22-370.png,2568.6301,7515.557,3.9062982,10.473038
2018-10-25-07-37-26_2018-10-25-07-44-30-375.png,1521.7604,2951.7976,2.701553,6.062284
2018-10-25-07-37-26_2018-10-25-07-44-33-877.png,1651.0924,3233.3635,3.2237067,6.5961323
2018-10-25-07-37-26_2018-10-25-07-44-36-879.png,2157.0344,4268.382,3.137636,7.498452
2018-10-25-07-37-26_2018-10-25-07-44-37-680.png,1778.3977,3607.9216,3.0860996,7.08818
2018-10-25-07-37-26_2018-10-25-07-44-40-880.png,2739.7388,5208.8955,3.4518416,7.1244345
2018-10-25-07-37-26_2018-10-25-07-44-42-382.png,3108.679,5731.9224,3.95026,8.731569
2018-10-25-07-37-26_2018-10-25-07-44-44-886.png,1732.8926,3776.832,3.518954,8.676082
2018-10-25-07-37-26_2018-10-25-07-44-45-285.png,1906.5138,3994.4526,4.1257935,9.580367
2018-10-25-07-37-26_2018-10-25-07-44-46-684.png,1954.7152,3770.8247,4.058714,9.621572
2018-10-25-07-37-26_2018-10-25-07-44-49-387.png,1649.7782,3533.4287,2.9972854,10.217546
2018-10-25-07-37-26_2018-10-25-07-44-50-886.png,1448.268,3651.9282,3.44302,9.6088
2018-10-25-07-37-26_2018-10-25-07-44-54-688.png,1644.2648,3292.0227,2.154554,3.302226
2018-10-25-07-37-26_2018-10-25-07-45-23-003.png,1718.3799,3112.3345,2.9987476,12.412914
2018-10-25-07-37-26_2018-10-25-07-45-24-503.png,1846.3582,3504.842,3.7843175,11.861333
2018-10-25-07-37-26_2018-10-25-07-45-25-405.png,1992.1538,3873.9,3.99359,11.787105
2018-10-25-07-37-26_2018-10-25-07-45-25-505.png,1940.6821,3581.0393,3.9341416,11.874764
2018-10-25-07-37-26_2018-10-25-07-45-27-011.png,3201.3005,6471.374,4.874553,12.482605
2018-10-25-07-37-26_2018-10-25-07-45-33-614.png,1716.3607,4877.244,3.7171402,8.673838
2018-10-25-07-37-26_2018-10-25-07-45-34-115.png,1937.7633,4148.762,3.845835,7.4252267
2018-10-25-07-37-26_2018-10-25-07-45-43-522.png,2203.9507,5012.1885,4.0320644,8.9251375
2018-10-25-07-37-26_2018-10-25-07-45-44-020.png,1964.3921,4183.5757,3.8357859,8.671772
2018-10-25-07-37-26_2018-10-25-07-45-46-526.png,2020.3011,3805.7195,3.532569,9.56431
2018-10-25-07-37-26_2018-10-25-07-45-47-734.png,2467.4531,5405.4985,3.7208483,8.022945
2018-10-25-07-37-26_2018-10-25-07-45-48-538.png,2426.1482,5367.554,3.7874622,8.619018
2018-10-25-07-37-26_2018-10-25-07-45-49-038.png,1883.398,4074.7556,3.2489069,7.1418986
2018-10-25-07-37-26_2018-10-25-07-45-52-536.png,1367.6036,5627.4805,2.8647134,6.732976
2018-10-25-07-37-26_2018-10-25-07-45-53-139.png,1270.406,5280.7344,2.8665423,6.8234515
2018-10-25-07-37-26_2018-10-25-07-45-55-947.png,1878.7834,4808.8794,2.9650226,7.598626
2018-10-25-07-37-26_2018-10-25-07-45-59-642.png,3133.8489,8664.745,3.3302317,7.944045
2018-10-25-07-37-26_2018-10-25-07-45-59-742.png,2327.161,4874.18,2.4455445,6.526851
2018-10-25-07-37-26_2018-10-25-07-46-00-144.png,2796.6672,4767.535,2.2579343,6.653268
2018-10-25-07-37-26_2018-10-25-07-46-07-651.png,2229.9536,6016.587,2.3457346,5.792595
2018-10-25-07-37-26_2018-10-25-07-46-13-654.png,2245.6467,5144.4194,2.6161463,5.8018017
2018-10-25-07-37-26_2018-10-25-07-46-28-861.png,961.9804,2995.4146,2.7707765,7.6133275
2018-10-25-07-37-26_2018-10-25-07-46-35-665.png,1906.326,4348.1743,3.3555233,10.279399
2018-10-25-07-37-26_2018-10-25-07-46-44-670.png,1302.1533,3665.237,3.0119236,11.4974785
2018-10-25-07-37-26_2018-10-25-07-46-47-669.png,1187.6522,2671.1072,1.9802686,6.852929
2018-10-25-07-37-26_2018-10-25-07-46-48-068.png,1233.5605,3139.7744,1.6300707,2.280038
2018-10-25-07-37-26_2018-10-25-07-49-39-587.png,1302.7115,3447.8667,2.3106377,6.7704577
2018-10-25-07-37-26_2018-10-25-07-49-40-089.png,1934.3439,4252.1562,2.1834693,6.117567
2018-10-25-07-37-26_2018-10-25-07-49-41-597.png,1583.3646,3309.768,2.2463515,7.4062133
2018-10-25-07-37-26_2018-10-25-07-49-50-608.png,1511.3706,4427.776,2.5240543,6.183658
2018-10-25-07-37-26_2018-10-25-07-49-51-108.png,1978.0245,5094.406,2.7597313,6.9310126
