image_name,mae,rmse,imae,irmse
1675.png,32391.246,45313.793,30.018688,60.069523
1677.png,30550.18,45625.47,33.113472,902.67975
1679.png,31069.117,46476.55,28.898605,66.618866
1685.png,24974.363,38346.406,23.984112,119.8856
1690.png,24993.264,38183.85,23.092985,91.713776
1691.png,26250.023,39613.195,29.785143,102.62331
1696.png,26355.916,43118.824,1179.371,338534.3
1703.png,32611.52,58849.754,25.533646,137.55731
1705.png,50038.7,75051.516,34.87865,903.708
1709.png,44613.14,65778.89,32.962524,294.37515
1712.png,38882.38,56432.12,31.158468,228.72583
1714.png,40174.688,58372.65,36.281654,1221.5017
1716.png,42078.066,61007.97,28.917046,61.7686
1718.png,33778.035,48493.008,30.856937,429.09576
1727.png,33663.92,51405.566,28.204645,103.438225
1728.png,31555.139,50728.62,25.962975,108.74699
1731.png,22883.938,38912.67,25.395426,38.921505
1737.png,26426.8,39889.168,28.562305,126.16247
1739.png,24997.416,36373.562,28.562176,196.44873
1743.png,25408.385,39535.348,28.828564,130.90894
1749.png,22625.215,32646.643,25.560186,82.68874
175.png,30043.498,48759.125,33.991005,1259.6516
1750.png,21179.334,32429.068,23.443703,70.80554
1756.png,26720.832,43716.402,28.434814,336.8253
1758.png,30040.15,46110.613,1198.0177,341599.5
1766.png,28729.086,46927.906,28.6099,290.9734
1768.png,36075.824,59148.875,1121.4996,330477.88
1769.png,35786.13,60004.14,26.051857,145.89885
1771.png,37331.09,60805.145,27.303732,108.75556
1773.png,35560.566,57637.684,28.884506,228.7782
1790.png,36870.863,56273.562,28.235708,481.14395
1798.png,30450.457,46024.44,6204.0767,785771.06
1802.png,22118.068,33160.633,1209.1733,343926.94
1804.png,24625.209,38660.133,26.215797,61.53711
1810.png,30057.47,43344.62,27.227074,156.35602
1811.png,30587.332,45204.664,30.337332,93.70259
1812.png,30282.48,42183.664,28.567335,132.41302
1818.png,25426.607,36476.375,29.34571,311.28485
1819.png,26371.629,38603.176,27.449554,130.51859
1822.png,24479.049,37251.203,27.368574,128.43025
1838.png,37140.316,61395.68,24.178139,87.484726
1842.png,45803.37,67456.51,34.105343,192.72557
1844.png,40166.242,61141.242,39.414528,486.0526
1845.png,30974.818,47686.906,1347.947,362490.03
1855.png,29597.172,42296.12,35.58837,947.9024
1856.png,33529.04,46512.387,36.421616,54.339085
1857.png,41005.18,60210.215,36.731636,328.92313
186.png,25343.416,35755.07,34.66418,184.25594
1863.png,26664.32,35639.832,35.67535,510.2522
1865.png,19878.102,26429.887,28.045347,41.909725
1867.png,20994.95,27875.723,3763.868,611075.2
1868.png,19055.379,28117.176,31.889238,881.9004
1869.png,18670.26,26874.998,28.169714,34.71641
1874.png,21219.398,29156.76,23.913706,45.33812
1875.png,20452.48,27575.148,1164.5188,337702.94
1876.png,18660.598,24928.125,22.85644,33.416176
1887.png,18539.262,23988.79,24.790863,36.092262
1890.png,27487.084,41628.008,32.66238,262.59177
1897.png,19034.676,26501.215,23.53778,36.423286
1908.png,19736.8,27959.957,25.184034,40.521473
1910.png,23065.434,32405.2,28.571093,131.03217
1915.png,21662.293,31477.924,25.229782,70.57101
1917.png,30551.719,45022.336,25.934069,55.512512
1919.png,31158.676,43840.656,26.66179,83.79438
1924.png,29255.39,44148.605,28.98185,832.356
1926.png,29425.686,42331.188,25.46244,78.31606
1932.png,22696.17,31743.127,25.634079,129.88872
1946.png,25337.238,34993.957,26.051207,416.2595
1954.png,23594.693,34866.887,31.347849,83.60862
1956.png,25582.701,40478.43,25.72519,127.00988
1957.png,22821.46,38192.754,23.742886,106.91256
1958.png,27374.682,45490.71,23.677425,186.76445
1959.png,30330.729,49706.24,24.832335,137.55196
1960.png,30301.256,50323.848,22.979525,118.48808
1962.png,28435.053,46695.992,24.18448,157.58188
1972.png,34140.78,48805.234,28.569096,60.174614
1975.png,28023.635,41629.117,30.11578,126.8372
1976.png,28597.193,41789.08,30.179758,152.46733
1978.png,27824.07,40180.01,29.654005,56.303497
1981.png,26460.842,39511.266,33.074776,113.54407
1982.png,24167.586,34739.17,1251.8391,350142.94
1984.png,25244.482,36296.586,26.52721,137.7358
199.png,29891.164,46281.445,26.379055,71.39663
1990.png,22565.957,32633.285,24.914959,69.40364
1991.png,21619.59,31375.459,1139.4379,333828.8
1992.png,22955.436,32560.559,25.586452,151.01991
1993.png,24425.879,34136.258,24.79694,47.154972
1996.png,26789.62,36810.7,1269.3181,351685.94
1997.png,39034.727,58446.89,31.21649,375.23865
2006.png,41955.93,68768.88,32.471855,915.56793
2007.png,56522.883,86352.37,44.301178,528.50256
2009.png,44137.793,68609.84,35.550385,368.3327
2018.png,25993.977,41779.996,2488.4285,495980.3
2019.png,26687.902,43784.5,1137.8441,332517.06
2020.png,40314.293,60571.414,34.028065,170.40746
2024.png,41498.293,60970.336,34.850784,453.62418
2026.png,42323.36,61024.1,36.319145,224.7043
2030.png,31698.273,44649.457,31.53744,296.66623
2039.png,25970.518,41337.418,26.929802,157.08691
2043.png,28951.648,43744.023,28.245657,80.38622
